Loadstar Sensors SensorVUE - Log File
Units for M3-17576:,lbf
Units for Peak (M3-17576):,lbf
Units for Low (M3-17576):,lbf
Logging Interval:,0.05 sec  (20 Hz)
--------------------------------------------------------------------------------
*** Use custom format 'hh:mm:ss.000' in Microsoft Excel to correctly display the time stamp in milliseconds. ***
------------------------------------------------------------------------------------------------------------------------
Time,Elapsed Time(sec),M3-17576,Peak (M3-17576),Low (M3-17576),
2018-08-09 17:34:21.122,79.311,-0.02,0.33,-0.38,,
2018-08-09 17:34:21.186,79.375,-0.02,0.33,-0.38,,
2018-08-09 17:34:21.234,79.423,-0.02,0.33,-0.38,,
2018-08-09 17:34:21.282,79.471,-0.02,0.33,-0.38,,
2018-08-09 17:34:21.330,79.519,-0.02,0.33,-0.38,,
2018-08-09 17:34:21.378,79.567,-0.02,0.33,-0.38,,
2018-08-09 17:34:21.426,79.615,-0.02,0.33,-0.38,,
2018-08-09 17:34:21.474,79.663,-0.02,0.33,-0.38,,
2018-08-09 17:34:21.522,79.711,-0.02,0.33,-0.38,,
2018-08-09 17:34:21.586,79.775,-0.01,0.33,-0.38,,
2018-08-09 17:34:21.634,79.823,-0.02,0.33,-0.38,,
2018-08-09 17:34:21.682,79.871,-0.01,0.33,-0.38,,
2018-08-09 17:34:21.730,79.919,-0.01,0.33,-0.38,,
2018-08-09 17:34:21.778,79.967,-0.01,0.33,-0.38,,
2018-08-09 17:34:21.826,80.015,-0.01,0.33,-0.38,,
2018-08-09 17:34:21.874,80.063,-0.02,0.33,-0.38,,
2018-08-09 17:34:21.922,80.111,-0.03,0.33,-0.38,,
2018-08-09 17:34:21.986,80.175,-0.03,0.33,-0.38,,
2018-08-09 17:34:22.034,80.223,-0.01,0.33,-0.38,,
2018-08-09 17:34:22.082,80.271,-0.01,0.33,-0.38,,
2018-08-09 17:34:22.130,80.319,-0.02,0.33,-0.38,,
2018-08-09 17:34:22.178,80.367,-0.02,0.33,-0.38,,
2018-08-09 17:34:22.226,80.415,-0.02,0.33,-0.38,,
2018-08-09 17:34:22.274,80.463,-0.02,0.33,-0.38,,
2018-08-09 17:34:22.338,80.527,-0.02,0.33,-0.38,,
2018-08-09 17:34:22.386,80.575,-0.02,0.33,-0.38,,
2018-08-09 17:34:22.434,80.623,-0.02,0.33,-0.38,,
2018-08-09 17:34:22.482,80.671,-0.02,0.33,-0.38,,
2018-08-09 17:34:22.530,80.719,-0.02,0.33,-0.38,,
2018-08-09 17:34:22.578,80.767,-0.02,0.33,-0.38,,
2018-08-09 17:34:22.626,80.815,-0.02,0.33,-0.38,,
2018-08-09 17:34:22.674,80.863,-0.02,0.33,-0.38,,
2018-08-09 17:34:22.738,80.927,-0.02,0.33,-0.38,,
2018-08-09 17:34:22.786,80.975,-0.01,0.33,-0.38,,
2018-08-09 17:34:22.834,81.023,-0.01,0.33,-0.38,,
2018-08-09 17:34:22.882,81.071,-0.01,0.33,-0.38,,
2018-08-09 17:34:22.930,81.119,-0.01,0.33,-0.38,,
2018-08-09 17:34:22.978,81.167,-0.01,0.33,-0.38,,
2018-08-09 17:34:23.025,81.214,-0.01,0.33,-0.38,,
2018-08-09 17:34:23.074,81.263,-0.02,0.33,-0.38,,
2018-08-09 17:34:23.138,81.327,-0.02,0.33,-0.38,,
2018-08-09 17:34:23.186,81.375,-0.03,0.33,-0.38,,
2018-08-09 17:34:23.233,81.422,-0.01,0.33,-0.38,,
2018-08-09 17:34:23.281,81.470,-0.01,0.33,-0.38,,
2018-08-09 17:34:23.329,81.518,-0.02,0.33,-0.38,,
2018-08-09 17:34:23.377,81.566,-0.02,0.33,-0.38,,
2018-08-09 17:34:23.425,81.614,-0.02,0.33,-0.38,,
2018-08-09 17:34:23.473,81.662,-0.02,0.33,-0.38,,
2018-08-09 17:34:23.537,81.726,-0.02,0.33,-0.38,,
2018-08-09 17:34:23.585,81.774,-0.02,0.33,-0.38,,
2018-08-09 17:34:23.633,81.822,-0.02,0.33,-0.38,,
2018-08-09 17:34:23.681,81.870,-0.02,0.33,-0.38,,
2018-08-09 17:34:23.729,81.918,-0.02,0.33,-0.38,,
2018-08-09 17:34:23.777,81.966,-0.02,0.33,-0.38,,
2018-08-09 17:34:23.825,82.014,-0.02,0.33,-0.38,,
2018-08-09 17:34:23.873,82.062,-0.02,0.33,-0.38,,
2018-08-09 17:34:23.937,82.126,-0.02,0.33,-0.38,,
2018-08-09 17:34:23.985,82.174,-0.02,0.33,-0.38,,
2018-08-09 17:34:24.033,82.222,-0.02,0.33,-0.38,,
2018-08-09 17:34:24.081,82.270,-0.02,0.33,-0.38,,
2018-08-09 17:34:24.129,82.318,-0.02,0.33,-0.38,,
2018-08-09 17:34:24.177,82.366,-0.02,0.33,-0.38,,
2018-08-09 17:34:24.225,82.414,-0.02,0.33,-0.38,,
2018-08-09 17:34:24.273,82.462,-0.02,0.33,-0.38,,
2018-08-09 17:34:24.337,82.526,-0.02,0.33,-0.38,,
2018-08-09 17:34:24.385,82.574,-0.02,0.33,-0.38,,
2018-08-09 17:34:24.433,82.622,-0.02,0.33,-0.38,,
2018-08-09 17:34:24.481,82.670,-0.02,0.33,-0.38,,
2018-08-09 17:34:24.529,82.718,-0.02,0.33,-0.38,,
2018-08-09 17:34:24.577,82.766,-0.02,0.33,-0.38,,
2018-08-09 17:34:24.625,82.814,-0.02,0.33,-0.38,,
2018-08-09 17:34:24.673,82.862,-0.02,0.33,-0.38,,
2018-08-09 17:34:24.737,82.926,-0.02,0.33,-0.38,,
2018-08-09 17:34:24.785,82.974,-0.02,0.33,-0.38,,
2018-08-09 17:34:24.833,83.022,-0.02,0.33,-0.38,,
2018-08-09 17:34:24.881,83.070,-0.02,0.33,-0.38,,
2018-08-09 17:34:24.929,83.118,-0.02,0.33,-0.38,,
2018-08-09 17:34:24.977,83.166,-0.02,0.33,-0.38,,
2018-08-09 17:34:25.025,83.214,-0.02,0.33,-0.38,,
2018-08-09 17:34:25.073,83.262,-0.02,0.33,-0.38,,
2018-08-09 17:34:25.137,83.326,-0.02,0.33,-0.38,,
2018-08-09 17:34:25.185,83.374,-0.02,0.33,-0.38,,
2018-08-09 17:34:25.233,83.422,-0.02,0.33,-0.38,,
2018-08-09 17:34:25.281,83.470,-0.02,0.33,-0.38,,
2018-08-09 17:34:25.329,83.518,-0.02,0.33,-0.38,,
2018-08-09 17:34:25.377,83.566,-0.02,0.33,-0.38,,
2018-08-09 17:34:25.425,83.614,-0.02,0.33,-0.38,,
2018-08-09 17:34:25.472,83.661,-0.02,0.33,-0.38,,
2018-08-09 17:34:25.537,83.726,-0.02,0.33,-0.38,,
2018-08-09 17:34:25.585,83.774,-0.01,0.33,-0.38,,
2018-08-09 17:34:25.632,83.821,-0.02,0.33,-0.38,,
2018-08-09 17:34:25.681,83.870,-0.02,0.33,-0.38,,
2018-08-09 17:34:25.729,83.918,-0.02,0.33,-0.38,,
2018-08-09 17:34:25.776,83.965,-0.02,0.33,-0.38,,
2018-08-09 17:34:25.824,84.013,-0.02,0.33,-0.38,,
2018-08-09 17:34:25.872,84.061,-0.02,0.33,-0.38,,
2018-08-09 17:34:25.936,84.125,-0.02,0.33,-0.38,,
2018-08-09 17:34:25.984,84.173,-0.02,0.33,-0.38,,
2018-08-09 17:34:26.032,84.221,-0.02,0.33,-0.38,,
2018-08-09 17:34:26.080,84.269,-0.02,0.33,-0.38,,
2018-08-09 17:34:26.128,84.317,-0.02,0.33,-0.38,,
2018-08-09 17:34:26.176,84.365,-0.02,0.33,-0.38,,
2018-08-09 17:34:26.224,84.413,-0.02,0.33,-0.38,,
2018-08-09 17:34:26.272,84.461,-0.02,0.33,-0.38,,
2018-08-09 17:34:26.336,84.525,-0.02,0.33,-0.38,,
2018-08-09 17:34:26.384,84.573,-0.02,0.33,-0.38,,
2018-08-09 17:34:26.432,84.621,-0.02,0.33,-0.38,,
2018-08-09 17:34:26.480,84.669,-0.02,0.33,-0.38,,
2018-08-09 17:34:26.528,84.717,-0.02,0.33,-0.38,,
2018-08-09 17:34:26.576,84.765,-0.02,0.33,-0.38,,
2018-08-09 17:34:26.624,84.813,-0.02,0.33,-0.38,,
2018-08-09 17:34:26.672,84.861,-0.01,0.33,-0.38,,
2018-08-09 17:34:26.736,84.925,-0.02,0.33,-0.38,,
2018-08-09 17:34:26.784,84.973,-0.02,0.33,-0.38,,
2018-08-09 17:34:26.832,85.021,-0.02,0.33,-0.38,,
2018-08-09 17:34:26.880,85.069,-0.02,0.33,-0.38,,
2018-08-09 17:34:26.928,85.117,-0.02,0.33,-0.38,,
2018-08-09 17:34:26.976,85.165,-0.02,0.33,-0.38,,
2018-08-09 17:34:27.024,85.213,-0.02,0.33,-0.38,,
2018-08-09 17:34:27.072,85.261,-0.02,0.33,-0.38,,
2018-08-09 17:34:27.136,85.325,-0.02,0.33,-0.38,,
2018-08-09 17:34:27.184,85.373,-0.02,0.33,-0.38,,
2018-08-09 17:34:27.232,85.421,-0.02,0.33,-0.38,,
2018-08-09 17:34:27.280,85.469,-0.02,0.33,-0.38,,
2018-08-09 17:34:27.328,85.517,-0.02,0.33,-0.38,,
2018-08-09 17:34:27.376,85.565,-0.02,0.33,-0.38,,
2018-08-09 17:34:27.424,85.613,-0.02,0.33,-0.38,,
2018-08-09 17:34:27.472,85.661,-0.02,0.33,-0.38,,
2018-08-09 17:34:27.536,85.725,-0.02,0.33,-0.38,,
2018-08-09 17:34:27.584,85.773,-0.02,0.33,-0.38,,
2018-08-09 17:34:27.632,85.821,-0.02,0.33,-0.38,,
2018-08-09 17:34:27.680,85.869,-0.02,0.33,-0.38,,
2018-08-09 17:34:27.728,85.917,-0.02,0.33,-0.38,,
2018-08-09 17:34:27.776,85.965,-0.02,0.33,-0.38,,
2018-08-09 17:34:27.824,86.013,-0.02,0.33,-0.38,,
2018-08-09 17:34:27.872,86.061,-0.02,0.33,-0.38,,
2018-08-09 17:34:27.935,86.124,-0.02,0.33,-0.38,,
2018-08-09 17:34:27.984,86.173,-0.02,0.33,-0.38,,
2018-08-09 17:34:28.031,86.220,-0.02,0.33,-0.38,,
2018-08-09 17:34:28.080,86.269,-0.02,0.33,-0.38,,
2018-08-09 17:34:28.128,86.317,-0.02,0.33,-0.38,,
2018-08-09 17:34:28.176,86.365,-0.02,0.33,-0.38,,
2018-08-09 17:34:28.224,86.413,-0.02,0.33,-0.38,,
2018-08-09 17:34:28.272,86.461,-0.02,0.33,-0.38,,
2018-08-09 17:34:28.335,86.524,-0.02,0.33,-0.38,,
2018-08-09 17:34:28.384,86.573,-0.02,0.33,-0.38,,
2018-08-09 17:34:28.431,86.620,-0.02,0.33,-0.38,,
2018-08-09 17:34:28.480,86.669,-0.02,0.33,-0.38,,
2018-08-09 17:34:28.527,86.716,-0.02,0.33,-0.38,,
2018-08-09 17:34:28.575,86.764,-0.02,0.33,-0.38,,
2018-08-09 17:34:28.623,86.812,-0.02,0.33,-0.38,,
2018-08-09 17:34:28.671,86.860,-0.02,0.33,-0.38,,
2018-08-09 17:34:28.735,86.924,-0.02,0.33,-0.38,,
2018-08-09 17:34:28.783,86.972,-0.02,0.33,-0.38,,
2018-08-09 17:34:28.831,87.020,-0.02,0.33,-0.38,,
2018-08-09 17:34:28.879,87.068,-0.02,0.33,-0.38,,
2018-08-09 17:34:28.927,87.116,-0.02,0.33,-0.38,,
2018-08-09 17:34:28.975,87.164,-0.02,0.33,-0.38,,
2018-08-09 17:34:29.023,87.212,-0.02,0.33,-0.38,,
2018-08-09 17:34:29.071,87.260,-0.02,0.33,-0.38,,
2018-08-09 17:34:29.135,87.324,-0.02,0.33,-0.38,,
2018-08-09 17:34:29.183,87.372,-0.02,0.33,-0.38,,
2018-08-09 17:34:29.231,87.420,-0.02,0.33,-0.38,,
2018-08-09 17:34:29.279,87.468,-0.02,0.33,-0.38,,
2018-08-09 17:34:29.327,87.516,-0.02,0.33,-0.38,,
2018-08-09 17:34:29.375,87.564,-0.02,0.33,-0.38,,
2018-08-09 17:34:29.423,87.612,-0.02,0.33,-0.38,,
2018-08-09 17:34:29.487,87.676,-0.03,0.33,-0.38,,
2018-08-09 17:34:29.535,87.724,-0.02,0.33,-0.38,,
2018-08-09 17:34:29.583,87.772,-0.02,0.33,-0.38,,
2018-08-09 17:34:29.631,87.820,-0.02,0.33,-0.38,,
2018-08-09 17:34:29.679,87.868,-0.02,0.33,-0.38,,
2018-08-09 17:34:29.727,87.916,-0.02,0.33,-0.38,,
2018-08-09 17:34:29.775,87.964,-0.02,0.33,-0.38,,
2018-08-09 17:34:29.823,88.012,-0.02,0.33,-0.38,,
2018-08-09 17:34:29.887,88.076,-0.02,0.33,-0.38,,
2018-08-09 17:34:29.935,88.124,-0.02,0.33,-0.38,,
2018-08-09 17:34:29.983,88.172,-0.02,0.33,-0.38,,
2018-08-09 17:34:30.031,88.220,-0.02,0.33,-0.38,,
2018-08-09 17:34:30.079,88.268,-0.02,0.33,-0.38,,
2018-08-09 17:34:30.127,88.316,-0.02,0.33,-0.38,,
2018-08-09 17:34:30.175,88.364,-0.02,0.33,-0.38,,
2018-08-09 17:34:30.223,88.412,-0.02,0.33,-0.38,,
2018-08-09 17:34:30.287,88.476,-0.02,0.33,-0.38,,
2018-08-09 17:34:30.335,88.524,-0.02,0.33,-0.38,,
2018-08-09 17:34:30.383,88.572,-0.03,0.33,-0.38,,
2018-08-09 17:34:30.431,88.620,-0.01,0.33,-0.38,,
2018-08-09 17:34:30.479,88.668,-0.02,0.33,-0.38,,
2018-08-09 17:34:30.527,88.716,-0.02,0.33,-0.38,,
2018-08-09 17:34:30.575,88.764,-0.02,0.33,-0.38,,
2018-08-09 17:34:30.623,88.812,-0.02,0.33,-0.38,,
2018-08-09 17:34:30.687,88.876,-0.02,0.33,-0.38,,
2018-08-09 17:34:30.735,88.924,-0.02,0.33,-0.38,,
2018-08-09 17:34:30.783,88.972,-0.02,0.33,-0.38,,
2018-08-09 17:34:30.831,89.020,-0.02,0.33,-0.38,,
2018-08-09 17:34:30.879,89.068,-0.02,0.33,-0.38,,
2018-08-09 17:34:30.926,89.115,-0.02,0.33,-0.38,,
2018-08-09 17:34:30.974,89.163,-0.02,0.33,-0.38,,
2018-08-09 17:34:31.023,89.212,-0.02,0.33,-0.38,,
2018-08-09 17:34:31.086,89.275,-0.02,0.33,-0.38,,
2018-08-09 17:34:31.135,89.324,-0.02,0.33,-0.38,,
2018-08-09 17:34:31.183,89.372,-0.02,0.33,-0.38,,
2018-08-09 17:34:31.231,89.420,-0.02,0.33,-0.38,,
2018-08-09 17:34:31.279,89.468,-0.02,0.33,-0.38,,
2018-08-09 17:34:31.326,89.515,-0.02,0.33,-0.38,,
2018-08-09 17:34:31.375,89.564,-0.02,0.33,-0.38,,
2018-08-09 17:34:31.422,89.611,-0.02,0.33,-0.38,,
2018-08-09 17:34:31.486,89.675,-0.02,0.33,-0.38,,
2018-08-09 17:34:31.535,89.724,-0.02,0.33,-0.38,,
2018-08-09 17:34:31.582,89.771,-0.02,0.33,-0.38,,
2018-08-09 17:34:31.630,89.819,-0.02,0.33,-0.38,,
2018-08-09 17:34:31.678,89.867,-0.02,0.33,-0.38,,
2018-08-09 17:34:31.726,89.915,-0.02,0.33,-0.38,,
2018-08-09 17:34:31.774,89.963,-0.02,0.33,-0.38,,
2018-08-09 17:34:31.822,90.011,-0.02,0.33,-0.38,,
2018-08-09 17:34:31.886,90.075,-0.01,0.33,-0.38,,
2018-08-09 17:34:31.934,90.123,-0.02,0.33,-0.38,,
2018-08-09 17:34:31.982,90.171,-0.02,0.33,-0.38,,
2018-08-09 17:34:32.030,90.219,-0.02,0.33,-0.38,,
2018-08-09 17:34:32.078,90.267,-0.04,0.33,-0.38,,
2018-08-09 17:34:32.126,90.315,-0.02,0.33,-0.38,,
2018-08-09 17:34:32.174,90.363,-0.02,0.33,-0.38,,
2018-08-09 17:34:32.222,90.411,-0.02,0.33,-0.38,,
2018-08-09 17:34:32.286,90.475,-0.01,0.33,-0.38,,
2018-08-09 17:34:32.334,90.523,-0.01,0.33,-0.38,,
2018-08-09 17:34:32.382,90.571,-0.02,0.33,-0.38,,
2018-08-09 17:34:32.430,90.619,-0.02,0.33,-0.38,,
2018-08-09 17:34:32.478,90.667,-0.02,0.33,-0.38,,
2018-08-09 17:34:32.526,90.715,-0.02,0.33,-0.38,,
2018-08-09 17:34:32.574,90.763,-0.02,0.33,-0.38,,
2018-08-09 17:34:32.622,90.811,-0.02,0.33,-0.38,,
2018-08-09 17:34:32.686,90.875,-0.02,0.33,-0.38,,
2018-08-09 17:34:32.734,90.923,-0.02,0.33,-0.38,,
2018-08-09 17:34:32.782,90.971,0.00,0.33,-0.38,,
2018-08-09 17:34:32.830,91.019,-0.03,0.33,-0.38,,
2018-08-09 17:34:32.878,91.067,-0.01,0.33,-0.38,,
2018-08-09 17:34:32.926,91.115,-0.02,0.33,-0.38,,
2018-08-09 17:34:32.974,91.163,-0.02,0.33,-0.38,,
2018-08-09 17:34:33.022,91.211,-0.02,0.33,-0.38,,
2018-08-09 17:34:33.086,91.275,-0.02,0.33,-0.38,,
2018-08-09 17:34:33.134,91.323,-0.02,0.33,-0.38,,
2018-08-09 17:34:33.182,91.371,-0.02,0.33,-0.38,,
2018-08-09 17:34:33.230,91.419,-0.02,0.33,-0.38,,
2018-08-09 17:34:33.278,91.467,-0.01,0.33,-0.38,,
2018-08-09 17:34:33.326,91.515,-0.02,0.33,-0.38,,
2018-08-09 17:34:33.374,91.563,-0.02,0.33,-0.38,,
2018-08-09 17:34:33.422,91.611,-0.02,0.33,-0.38,,
2018-08-09 17:34:33.486,91.675,-0.02,0.33,-0.38,,
2018-08-09 17:34:33.534,91.723,-0.02,0.33,-0.38,,
2018-08-09 17:34:33.582,91.771,-0.02,0.33,-0.38,,
2018-08-09 17:34:33.630,91.819,-0.02,0.33,-0.38,,
2018-08-09 17:34:33.678,91.867,-0.02,0.33,-0.38,,
2018-08-09 17:34:33.726,91.915,-0.02,0.33,-0.38,,
2018-08-09 17:34:33.774,91.963,-0.02,0.33,-0.38,,
2018-08-09 17:34:33.822,92.011,-0.02,0.33,-0.38,,
2018-08-09 17:34:33.886,92.075,-0.02,0.33,-0.38,,
2018-08-09 17:34:33.934,92.123,-0.02,0.33,-0.38,,
2018-08-09 17:34:33.982,92.171,-0.02,0.33,-0.38,,
2018-08-09 17:34:34.030,92.219,-0.02,0.33,-0.38,,
2018-08-09 17:34:34.078,92.267,-0.02,0.33,-0.38,,
2018-08-09 17:34:34.126,92.315,-0.02,0.33,-0.38,,
2018-08-09 17:34:34.174,92.363,-0.02,0.33,-0.38,,
2018-08-09 17:34:34.222,92.411,-0.02,0.33,-0.38,,
2018-08-09 17:34:34.286,92.475,-0.02,0.33,-0.38,,
2018-08-09 17:34:34.334,92.523,-0.02,0.33,-0.38,,
2018-08-09 17:34:34.382,92.571,-0.02,0.33,-0.38,,
2018-08-09 17:34:34.430,92.619,-0.02,0.33,-0.38,,
2018-08-09 17:34:34.478,92.667,-0.02,0.33,-0.38,,
2018-08-09 17:34:34.526,92.715,-0.02,0.33,-0.38,,
2018-08-09 17:34:34.574,92.763,-0.02,0.33,-0.38,,
2018-08-09 17:34:34.622,92.811,-0.02,0.33,-0.38,,
2018-08-09 17:34:34.686,92.875,-0.02,0.33,-0.38,,
2018-08-09 17:34:34.734,92.923,-0.02,0.33,-0.38,,
2018-08-09 17:34:34.782,92.971,-0.02,0.33,-0.38,,
2018-08-09 17:34:34.830,93.019,-0.02,0.33,-0.38,,
2018-08-09 17:34:34.878,93.067,-0.02,0.33,-0.38,,
2018-08-09 17:34:34.926,93.115,-0.02,0.33,-0.38,,
2018-08-09 17:34:34.974,93.163,-0.02,0.33,-0.38,,
2018-08-09 17:34:35.022,93.211,-0.02,0.33,-0.38,,
2018-08-09 17:34:35.086,93.275,-0.02,0.33,-0.38,,
2018-08-09 17:34:35.134,93.323,-0.02,0.33,-0.38,,
2018-08-09 17:34:35.182,93.371,-0.02,0.33,-0.38,,
2018-08-09 17:34:35.230,93.419,-0.02,0.33,-0.38,,
2018-08-09 17:34:35.278,93.467,-0.02,0.33,-0.38,,
2018-08-09 17:34:35.326,93.515,-0.02,0.33,-0.38,,
2018-08-09 17:34:35.374,93.563,-0.02,0.33,-0.38,,
2018-08-09 17:34:35.422,93.611,-0.02,0.33,-0.38,,
2018-08-09 17:34:35.485,93.674,-0.02,0.33,-0.38,,
2018-08-09 17:34:35.533,93.722,-0.02,0.33,-0.38,,
2018-08-09 17:34:35.581,93.770,-0.02,0.33,-0.38,,
2018-08-09 17:34:35.629,93.818,-0.02,0.33,-0.38,,
2018-08-09 17:34:35.677,93.866,-0.02,0.33,-0.38,,
2018-08-09 17:34:35.725,93.914,-0.02,0.33,-0.38,,
2018-08-09 17:34:35.773,93.962,-0.02,0.33,-0.38,,
2018-08-09 17:34:35.837,94.026,-0.02,0.33,-0.38,,
2018-08-09 17:34:35.885,94.074,-0.02,0.33,-0.38,,
2018-08-09 17:34:35.933,94.122,-0.02,0.33,-0.38,,
2018-08-09 17:34:35.981,94.170,-0.02,0.33,-0.38,,
2018-08-09 17:34:36.029,94.218,-0.02,0.33,-0.38,,
2018-08-09 17:34:36.077,94.266,-0.02,0.33,-0.38,,
2018-08-09 17:34:36.125,94.314,-0.02,0.33,-0.38,,
2018-08-09 17:34:36.173,94.362,-0.02,0.33,-0.38,,
2018-08-09 17:34:36.237,94.426,-0.02,0.33,-0.38,,
2018-08-09 17:34:36.285,94.474,-0.02,0.33,-0.38,,
2018-08-09 17:34:36.333,94.522,-0.02,0.33,-0.38,,
2018-08-09 17:34:36.381,94.570,-0.02,0.33,-0.38,,
2018-08-09 17:34:36.429,94.618,-0.02,0.33,-0.38,,
2018-08-09 17:34:36.477,94.666,-0.02,0.33,-0.38,,
2018-08-09 17:34:36.525,94.714,-0.02,0.33,-0.38,,
2018-08-09 17:34:36.573,94.762,-0.02,0.33,-0.38,,
2018-08-09 17:34:36.637,94.826,-0.02,0.33,-0.38,,
2018-08-09 17:34:36.685,94.874,-0.02,0.33,-0.38,,
2018-08-09 17:34:36.733,94.922,-0.02,0.33,-0.38,,
2018-08-09 17:34:36.780,94.969,-0.02,0.33,-0.38,,
2018-08-09 17:34:36.829,95.018,-0.02,0.33,-0.38,,
2018-08-09 17:34:36.877,95.066,-0.02,0.33,-0.38,,
2018-08-09 17:34:36.924,95.113,-0.02,0.33,-0.38,,
2018-08-09 17:34:36.972,95.161,-0.02,0.33,-0.38,,
2018-08-09 17:34:37.036,95.225,-0.02,0.33,-0.38,,
2018-08-09 17:34:37.084,95.273,-0.02,0.33,-0.38,,
2018-08-09 17:34:37.132,95.321,-0.02,0.33,-0.38,,
2018-08-09 17:34:37.180,95.369,-0.02,0.33,-0.38,,
2018-08-09 17:34:37.228,95.417,-0.02,0.33,-0.38,,
2018-08-09 17:34:37.276,95.465,-0.02,0.33,-0.38,,
2018-08-09 17:34:37.324,95.513,-0.02,0.33,-0.38,,
2018-08-09 17:34:37.372,95.561,-0.02,0.33,-0.38,,
2018-08-09 17:34:37.436,95.625,-0.02,0.33,-0.38,,
2018-08-09 17:34:37.484,95.673,-0.02,0.33,-0.38,,
2018-08-09 17:34:37.532,95.721,-0.02,0.33,-0.38,,
2018-08-09 17:34:37.580,95.769,-0.02,0.33,-0.38,,
2018-08-09 17:34:37.628,95.817,-0.02,0.33,-0.38,,
2018-08-09 17:34:37.676,95.865,-0.02,0.33,-0.38,,
2018-08-09 17:34:37.724,95.913,-0.02,0.33,-0.38,,
2018-08-09 17:34:37.772,95.961,-0.02,0.33,-0.38,,
2018-08-09 17:34:37.836,96.025,-0.02,0.33,-0.38,,
2018-08-09 17:34:37.884,96.073,-0.02,0.33,-0.38,,
2018-08-09 17:34:37.932,96.121,-0.02,0.33,-0.38,,
2018-08-09 17:34:37.980,96.169,-0.02,0.33,-0.38,,
2018-08-09 17:34:38.028,96.217,-0.02,0.33,-0.38,,
2018-08-09 17:34:38.076,96.265,-0.02,0.33,-0.38,,
2018-08-09 17:34:38.124,96.313,-0.02,0.33,-0.38,,
2018-08-09 17:34:38.172,96.361,-0.02,0.33,-0.38,,
2018-08-09 17:34:38.236,96.425,-0.02,0.33,-0.38,,
2018-08-09 17:34:38.284,96.473,-0.02,0.33,-0.38,,
2018-08-09 17:34:38.332,96.521,-0.02,0.33,-0.38,,
2018-08-09 17:34:38.380,96.569,-0.02,0.33,-0.38,,
2018-08-09 17:34:38.428,96.617,-0.02,0.33,-0.38,,
2018-08-09 17:34:38.476,96.665,-0.02,0.33,-0.38,,
2018-08-09 17:34:38.524,96.713,-0.02,0.33,-0.38,,
2018-08-09 17:34:38.588,96.777,-0.02,0.33,-0.38,,
2018-08-09 17:34:38.636,96.825,-0.02,0.33,-0.38,,
2018-08-09 17:34:38.684,96.873,-0.02,0.33,-0.38,,
2018-08-09 17:34:38.732,96.921,-0.02,0.33,-0.38,,
2018-08-09 17:34:38.780,96.969,-0.02,0.33,-0.38,,
2018-08-09 17:34:38.828,97.017,-0.02,0.33,-0.38,,
2018-08-09 17:34:38.876,97.065,-0.02,0.33,-0.38,,
2018-08-09 17:34:38.924,97.113,-0.02,0.33,-0.38,,
2018-08-09 17:34:38.988,97.177,-0.02,0.33,-0.38,,
2018-08-09 17:34:39.036,97.225,-0.02,0.33,-0.38,,
2018-08-09 17:34:39.084,97.273,-0.02,0.33,-0.38,,
2018-08-09 17:34:39.132,97.321,-0.02,0.33,-0.38,,
2018-08-09 17:34:39.180,97.369,-0.02,0.33,-0.38,,
2018-08-09 17:34:39.228,97.417,-0.02,0.33,-0.38,,
2018-08-09 17:34:39.276,97.465,-0.02,0.33,-0.38,,
2018-08-09 17:34:39.323,97.512,-0.02,0.33,-0.38,,
2018-08-09 17:34:39.388,97.577,-0.02,0.33,-0.38,,
2018-08-09 17:34:39.435,97.624,-0.02,0.33,-0.38,,
2018-08-09 17:34:39.483,97.672,-0.02,0.33,-0.38,,
2018-08-09 17:34:39.531,97.720,-0.02,0.33,-0.38,,
2018-08-09 17:34:39.579,97.768,-0.02,0.33,-0.38,,
2018-08-09 17:34:39.627,97.816,-0.02,0.33,-0.38,,
2018-08-09 17:34:39.675,97.864,-0.02,0.33,-0.38,,
2018-08-09 17:34:39.723,97.912,-0.02,0.33,-0.38,,
2018-08-09 17:34:39.787,97.976,-0.02,0.33,-0.38,,
2018-08-09 17:34:39.835,98.024,-0.02,0.33,-0.38,,
2018-08-09 17:34:39.883,98.072,-0.02,0.33,-0.38,,
2018-08-09 17:34:39.931,98.120,-0.02,0.33,-0.38,,
2018-08-09 17:34:39.979,98.168,-0.02,0.33,-0.38,,
2018-08-09 17:34:40.027,98.216,-0.02,0.33,-0.38,,
2018-08-09 17:34:40.075,98.264,-0.02,0.33,-0.38,,
2018-08-09 17:34:40.123,98.312,-0.02,0.33,-0.38,,
2018-08-09 17:34:40.187,98.376,-0.02,0.33,-0.38,,
2018-08-09 17:34:40.235,98.424,-0.02,0.33,-0.38,,
2018-08-09 17:34:40.283,98.472,-0.02,0.33,-0.38,,
2018-08-09 17:34:40.331,98.520,-0.02,0.33,-0.38,,
2018-08-09 17:34:40.379,98.568,-0.02,0.33,-0.38,,
2018-08-09 17:34:40.427,98.616,-0.02,0.33,-0.38,,
2018-08-09 17:34:40.475,98.664,-0.02,0.33,-0.38,,
2018-08-09 17:34:40.523,98.712,-0.02,0.33,-0.38,,
2018-08-09 17:34:40.587,98.776,-0.02,0.33,-0.38,,
2018-08-09 17:34:40.635,98.824,-0.02,0.33,-0.38,,
2018-08-09 17:34:40.683,98.872,-0.02,0.33,-0.38,,
2018-08-09 17:34:40.731,98.920,-0.02,0.33,-0.38,,
